,split0_test_rmse,split1_test_rmse,split2_test_rmse,split3_test_rmse,split4_test_rmse,mean_test_rmse,std_test_rmse,rank_test_rmse,split0_test_mae,split1_test_mae,split2_test_mae,split3_test_mae,split4_test_mae,mean_test_mae,std_test_mae,rank_test_mae,mean_fit_time,std_fit_time,mean_test_time,std_test_time,params,param_n_factors,param_reg_all
0,1.0030082201803387,1.0025759561123748,1.0031645531105482,1.001045262196563,1.0020951415885395,1.0023778266376728,0.0007630502836926419,3,0.8145491660989729,0.8138305410005644,0.8137236706756361,0.8130411620545345,0.8130172052580942,0.8136323490175604,0.0005685203845408719,3,23.814222431182863,1.5843877960624295,3.114143419265747,0.7905193261348219,"{'n_factors': 10, 'reg_all': 0.04}",10,0.04
1,1.003601564372527,1.0024108221748422,1.004017850997145,1.0011039689775962,1.0035570741958015,1.0029382561435825,0.0010612478160033113,4,0.8160856007453744,0.8145440789691543,0.8153122354332247,0.8138907609067307,0.8155405687190429,0.8150746489547054,0.0007718351513551804,4,22.797534275054932,0.5560708526929582,2.8877336978912354,0.31456025645279584,"{'n_factors': 10, 'reg_all': 0.05}",10,0.05
2,0.9989184804647215,0.9998038203628834,1.001716432713692,0.9972749528068525,1.0019156744279447,0.9999258721552188,0.0017448511826366811,1,0.8098484814567947,0.8105788987795475,0.8115728017732082,0.8087159665170317,0.8122464634913638,0.8105925224035891,0.001246732793612336,1,32.69999709129333,2.147233360535877,3.383480978012085,0.7246915603023083,"{'n_factors': 20, 'reg_all': 0.04}",20,0.04
3,1.000880465033266,1.0016591829170796,1.002669837076249,0.9992979310012914,1.0026059407879746,1.0014226713631722,0.0012505995260093407,2,0.8133891158888454,0.8137178240602383,0.8138186844655133,0.8120268495531505,0.8144379122637713,0.8134780772463038,0.0008010931298946428,2,30.30431399345398,3.7242651696582665,3.3314099311828613,1.0404102647632842,"{'n_factors': 20, 'reg_all': 0.05}",20,0.05
