,split0_test_rmse,split1_test_rmse,split2_test_rmse,split3_test_rmse,split4_test_rmse,mean_test_rmse,std_test_rmse,rank_test_rmse,mean_fit_time,std_fit_time,mean_test_time,std_test_time,params,param_n_factors,param_lr_all,param_reg_all,param_n_epochs,param_biased
0,1.0121510928343749,1.011733178968442,1.012504413583995,1.0129075544050397,1.0129556790555962,1.0124503837694896,0.00046286182117642966,8,5.218954181671142,0.1642347492171125,2.557342529296875,0.15988123629804935,"{'n_factors': 10, 'lr_all': 0.01, 'reg_all': 0.1, 'n_epochs': 5, 'biased': True}",10,0.01,0.1,5,True
1,1.0109579304273872,1.0104316293387752,1.0110922465797014,1.0116396001936352,1.0116833877440299,1.0111609588567056,0.00046473496480808126,7,10.601558208465576,0.5263721102703549,2.7351529121398928,0.5547376287517413,"{'n_factors': 10, 'lr_all': 0.01, 'reg_all': 0.1, 'n_epochs': 10, 'biased': True}",10,0.01,0.1,10,True
2,1.010511175371615,1.0099040723324808,1.0103110526653343,1.0109531704941266,1.0111380137337846,1.0105634969194681,0.0004434459372816151,6,16.21484613418579,0.9032691388257224,2.5736103534698485,0.05764186173758367,"{'n_factors': 10, 'lr_all': 0.01, 'reg_all': 0.1, 'n_epochs': 15, 'biased': True}",10,0.01,0.1,15,True
3,1.008286278609185,1.008791331862377,1.0095712264259222,1.0099359078077406,1.0103336925309563,1.0093836874472362,0.0007480399923697793,5,24.290073776245116,0.8107089388687638,3.856801080703735,0.7086098996775501,"{'n_factors': 10, 'lr_all': 0.01, 'reg_all': 0.1, 'n_epochs': 20, 'biased': True}",10,0.01,0.1,20,True
4,0.9971607312145238,0.996876430405879,0.9969045905681623,0.9973758290972673,0.9979243526764867,0.9972483867924637,0.0003840318515763225,4,110.47968244552612,12.555150705220466,5.1208466529846195,0.5157719769883802,"{'n_factors': 10, 'lr_all': 0.01, 'reg_all': 0.1, 'n_epochs': 50, 'biased': True}",10,0.01,0.1,50,True
5,0.9949270829105726,0.994439595750049,0.9941154356971669,0.9947241666409623,0.9951509604573163,0.9946714482912133,0.00036358377467610745,3,265.25838031768797,15.378043202134366,5.361357879638672,0.4325511005279595,"{'n_factors': 10, 'lr_all': 0.01, 'reg_all': 0.1, 'n_epochs': 100, 'biased': True}",10,0.01,0.1,100,True
6,0.9942976049266797,0.9940161054480378,0.993974000527977,0.9943313746575525,0.9946685780977141,0.9942575327315921,0.00025087620357074026,1,395.102964258194,7.763299108876428,5.194116020202637,0.6102526838055022,"{'n_factors': 10, 'lr_all': 0.01, 'reg_all': 0.1, 'n_epochs': 150, 'biased': True}",10,0.01,0.1,150,True
7,0.9946443536359981,0.9937494140095208,0.994337547161701,0.9944360646182757,0.9947473617887399,0.9943829482428471,0.00034853356920184846,2,439.00505504608157,92.3759708103924,3.697135353088379,1.1972914200973923,"{'n_factors': 10, 'lr_all': 0.01, 'reg_all': 0.1, 'n_epochs': 200, 'biased': True}",10,0.01,0.1,200,True
